price_id,customer,article,article_variant,fabric_name,composition,full_width_cm,usable_width_cm,weight_gsm,moq,qty_min,qty_max,qty_unit,color_tier,price_usd,price_thb,terms,valid_from,valid_to,quote_ref,source_sheet,source_row,notes
1659,CENTER PRICE THB,255271,,ELASTIC TULLE POINT,"75% PA, 25% ELASTANE",150 - 155 cm.,145 - 150 cm.,52 - 57 g/m2,"3,000m.",2001,5000,M,PFE/PFD,,110,,,,header-parsed,CENTER PRICE THB,362,
1660,CENTER PRICE THB,255271,,ELASTIC TULLE POINT,"75% PA, 25% ELASTANE",150 - 155 cm.,145 - 150 cm.,52 - 57 g/m2,"3,000m.",2001,5000,M,All_colors,,130,,,,header-parsed,CENTER PRICE THB,362,
1661,CENTER PRICE THB,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",200,600,M,PFE/PFD,,60,,,,header-parsed,CENTER PRICE THB,364,
1662,CENTER PRICE THB,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",200,600,M,All_colors,,80,,,,header-parsed,CENTER PRICE THB,364,
1663,CENTER PRICE THB,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",601,2000,M,PFE/PFD,,52,,,,header-parsed,CENTER PRICE THB,365,
1664,CENTER PRICE THB,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",601,2000,M,All_colors,,66,,,,header-parsed,CENTER PRICE THB,365,
1665,CENTER PRICE THB,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",2001,5000,M,PFE/PFD,,50,,,,header-parsed,CENTER PRICE THB,366,
1666,CENTER PRICE THB,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",2001,5000,M,All_colors,,60,,,,header-parsed,CENTER PRICE THB,366,
1667,CENTER PRICE THB,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",200,600,M,PFE/PFD,,113,,,,header-parsed,CENTER PRICE THB,368,
1668,CENTER PRICE THB,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",200,600,M,All_colors,,130,,,,header-parsed,CENTER PRICE THB,368,
1669,CENTER PRICE THB,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",601,2000,M,PFE/PFD,,101,,,,header-parsed,CENTER PRICE THB,369,
1670,CENTER PRICE THB,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",601,2000,M,All_colors,,117,,,,header-parsed,CENTER PRICE THB,369,
1671,CENTER PRICE THB,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",2001,5000,M,PFE/PFD,,99,,,,header-parsed,CENTER PRICE THB,370,
1672,CENTER PRICE THB,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",2001,5000,M,All_colors,,114,,,,header-parsed,CENTER PRICE THB,370,
1673,CENTER PRICE THB,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"1,000m.",50,99,M,PFE/PFD,,250,,,,header-parsed,CENTER PRICE THB,372,
1674,CENTER PRICE THB,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"1,000m.",50,99,M,All_colors,,280,,,,header-parsed,CENTER PRICE THB,372,
1675,CENTER PRICE THB,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"1,000m.",100,299,M,PFE/PFD,,245,,,,header-parsed,CENTER PRICE THB,373,
1676,CENTER PRICE THB,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"1,000m.",100,299,M,All_colors,,275,,,,header-parsed,CENTER PRICE THB,373,
1677,CENTER PRICE THB,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"1,000m.",300,1499,M,PFE/PFD,,210,,,,header-parsed,CENTER PRICE THB,374,
1678,CENTER PRICE THB,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"1,000m.",300,1499,M,All_colors,,240,,,,header-parsed,CENTER PRICE THB,374,
1679,CENTER PRICE THB,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"1,000m.",1500,,M,PFE/PFD,,200,,,,header-parsed,CENTER PRICE THB,375,
1680,CENTER PRICE THB,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"1,000m.",1500,,M,All_colors,,230,,,,header-parsed,CENTER PRICE THB,375,
1681,CENTER PRICE THB,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",200,600,M,PFE/PFD,,150,,,,header-parsed,CENTER PRICE THB,377,
1682,CENTER PRICE THB,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",200,600,M,All_colors,,180,,,,header-parsed,CENTER PRICE THB,377,
1683,CENTER PRICE THB,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",601,2000,M,PFE/PFD,,140,,,,header-parsed,CENTER PRICE THB,378,
1684,CENTER PRICE THB,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",601,2000,M,All_colors,,170,,,,header-parsed,CENTER PRICE THB,378,
1685,CENTER PRICE THB,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",2001,5000,M,PFE/PFD,,135,,,,header-parsed,CENTER PRICE THB,379,
1686,CENTER PRICE THB,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",2001,5000,M,All_colors,,165,,,,header-parsed,CENTER PRICE THB,379,
1687,CENTER PRICE THB,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"1,000m.",200,600,M,PFE/PFD,,70,,,,header-parsed,CENTER PRICE THB,381,
1688,CENTER PRICE THB,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"1,000m.",200,600,M,All_colors,,87,,,,header-parsed,CENTER PRICE THB,381,
1689,CENTER PRICE THB,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"1,000m.",601,2000,M,PFE/PFD,,60,,,,header-parsed,CENTER PRICE THB,382,
1690,CENTER PRICE THB,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"1,000m.",601,2000,M,All_colors,,75,,,,header-parsed,CENTER PRICE THB,382,
1691,CENTER PRICE THB,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"1,000m.",2001,5000,M,PFE/PFD,,58,,,,header-parsed,CENTER PRICE THB,383,
1692,CENTER PRICE THB,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"1,000m.",2001,5000,M,All_colors,,70,,,,header-parsed,CENTER PRICE THB,383,
1693,CENTER PRICE THB,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",200,600,M,PFE/PFD,,95,,,,header-parsed,CENTER PRICE THB,385,
1694,CENTER PRICE THB,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",200,600,M,All_colors,,115,,,,header-parsed,CENTER PRICE THB,385,
1695,CENTER PRICE THB,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",601,2000,M,PFE/PFD,,85,,,,header-parsed,CENTER PRICE THB,386,
1696,CENTER PRICE THB,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",601,2000,M,All_colors,,100,,,,header-parsed,CENTER PRICE THB,386,
1697,CENTER PRICE THB,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",2001,5000,M,PFE/PFD,,83,,,,header-parsed,CENTER PRICE THB,387,
1698,CENTER PRICE THB,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",2001,5000,M,All_colors,,95,,,,header-parsed,CENTER PRICE THB,387,
1699,CENTER PRICE THB,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"1,000m.",200,600,M,PFE/PFD,,120,,,,header-parsed,CENTER PRICE THB,389,
1700,CENTER PRICE THB,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"1,000m.",200,600,M,All_colors,,140,,,,header-parsed,CENTER PRICE THB,389,
1701,CENTER PRICE THB,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"1,000m.",601,2000,M,PFE/PFD,,110,,,,header-parsed,CENTER PRICE THB,390,
1702,CENTER PRICE THB,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"1,000m.",601,2000,M,All_colors,,130,,,,header-parsed,CENTER PRICE THB,390,
1703,CENTER PRICE THB,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"1,000m.",2001,5000,M,PFE/PFD,,105,,,,header-parsed,CENTER PRICE THB,391,
1704,CENTER PRICE THB,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"1,000m.",2001,5000,M,All_colors,,125,,,,header-parsed,CENTER PRICE THB,391,
1705,CENTER PRICE THB,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",200,600,M,PFE/PFD,,45,,,,header-parsed,CENTER PRICE THB,393,
1706,CENTER PRICE THB,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",200,600,M,All_colors,,60,,,,header-parsed,CENTER PRICE THB,393,
1707,CENTER PRICE THB,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",601,2000,M,PFE/PFD,,40,,,,header-parsed,CENTER PRICE THB,394,
1708,CENTER PRICE THB,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",601,2000,M,All_colors,,50,,,,header-parsed,CENTER PRICE THB,394,
1709,CENTER PRICE THB,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",2001,5000,M,PFE/PFD,,35,,,,header-parsed,CENTER PRICE THB,395,
1710,CENTER PRICE THB,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",2001,5000,M,All_colors,,45,,,,header-parsed,CENTER PRICE THB,395,
1711,CENTER PRICE THB,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"1,000m.",200,600,M,PFE/PFD,,115,,,,header-parsed,CENTER PRICE THB,397,
1712,CENTER PRICE THB,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"1,000m.",200,600,M,All_colors,,135,,,,header-parsed,CENTER PRICE THB,397,
1713,CENTER PRICE THB,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"1,000m.",601,2000,M,PFE/PFD,,105,,,,header-parsed,CENTER PRICE THB,398,
1714,CENTER PRICE THB,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"1,000m.",601,2000,M,All_colors,,125,,,,header-parsed,CENTER PRICE THB,398,
1715,CENTER PRICE THB,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"1,000m.",2001,5000,M,PFE/PFD,,100,,,,header-parsed,CENTER PRICE THB,399,
1716,CENTER PRICE THB,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"1,000m.",2001,5000,M,All_colors,,120,,,,header-parsed,CENTER PRICE THB,399,
1717,CENTER PRICE THB,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"1,000m.",400,1000,M,PFE/PFD,,265,,,,header-parsed,CENTER PRICE THB,401,
1718,CENTER PRICE THB,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"1,000m.",400,1000,M,All_colors,,320,,,,header-parsed,CENTER PRICE THB,401,
1719,CENTER PRICE THB,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"1,000m.",1001,2000,M,PFE/PFD,,245,,,,header-parsed,CENTER PRICE THB,402,
1720,CENTER PRICE THB,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"1,000m.",1001,2000,M,All_colors,,310,,,,header-parsed,CENTER PRICE THB,402,
1721,CENTER PRICE THB,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"1,000m.",2001,3000,M,PFE/PFD,,235,,,,header-parsed,CENTER PRICE THB,403,
1722,CENTER PRICE THB,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"1,000m.",2001,3000,M,All_colors,,300,,,,header-parsed,CENTER PRICE THB,403,
1723,CENTER PRICE THB,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"1,000m.",200,600,M,PFE/PFD,,100,,,,header-parsed,CENTER PRICE THB,405,
1724,CENTER PRICE THB,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"1,000m.",200,600,M,All_colors,,125,,,,header-parsed,CENTER PRICE THB,405,
1725,CENTER PRICE THB,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"1,000m.",601,2000,M,PFE/PFD,,95,,,,header-parsed,CENTER PRICE THB,406,
1726,CENTER PRICE THB,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"1,000m.",601,2000,M,All_colors,,115,,,,header-parsed,CENTER PRICE THB,406,
1727,CENTER PRICE THB,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"1,000m.",2001,5000,M,PFE/PFD,,90,,,,header-parsed,CENTER PRICE THB,407,
1728,CENTER PRICE THB,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"1,000m.",2001,5000,M,All_colors,,110,,,,header-parsed,CENTER PRICE THB,407,
1729,CENTER PRICE THB,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"1,000m.",200,600,M,PFE/PFD,,110,,,,header-parsed,CENTER PRICE THB,409,
1730,CENTER PRICE THB,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"1,000m.",200,600,M,All_colors,,130,,,,header-parsed,CENTER PRICE THB,409,
1731,CENTER PRICE THB,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"1,000m.",601,2000,M,PFE/PFD,,100,,,,header-parsed,CENTER PRICE THB,410,
1732,CENTER PRICE THB,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"1,000m.",601,2000,M,All_colors,,115,,,,header-parsed,CENTER PRICE THB,410,
1733,CENTER PRICE THB,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"1,000m.",2001,5000,M,PFE/PFD,,95,,,,header-parsed,CENTER PRICE THB,411,
1734,CENTER PRICE THB,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"1,000m.",2001,5000,M,All_colors,,110,,,,header-parsed,CENTER PRICE THB,411,
1735,CENTER PRICE THB,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"1,000m.",200,600,M,PFE/PFD,,125,,,,header-parsed,CENTER PRICE THB,413,
1736,CENTER PRICE THB,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"1,000m.",200,600,M,All_colors,,155,,,,header-parsed,CENTER PRICE THB,413,
1737,CENTER PRICE THB,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"1,000m.",601,2000,M,PFE/PFD,,120,,,,header-parsed,CENTER PRICE THB,414,
1738,CENTER PRICE THB,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"1,000m.",601,2000,M,All_colors,,150,,,,header-parsed,CENTER PRICE THB,414,
1739,CENTER PRICE THB,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"1,000m.",2001,5000,M,PFE/PFD,,115,,,,header-parsed,CENTER PRICE THB,415,
1740,CENTER PRICE THB,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"1,000m.",2001,5000,M,All_colors,,140,,,,header-parsed,CENTER PRICE THB,415,
1741,CENTER PRICE THB,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"1,000m.",200,600,M,PFE/PFD,,150,,,,header-parsed,CENTER PRICE THB,417,
1742,CENTER PRICE THB,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"1,000m.",200,600,M,All_colors,,180,,,,header-parsed,CENTER PRICE THB,417,
1743,CENTER PRICE THB,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"1,000m.",601,2000,M,PFE/PFD,,140,,,,header-parsed,CENTER PRICE THB,418,
1744,CENTER PRICE THB,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"1,000m.",601,2000,M,All_colors,,170,,,,header-parsed,CENTER PRICE THB,418,
1745,CENTER PRICE THB,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"1,000m.",2001,5000,M,PFE/PFD,,135,,,,header-parsed,CENTER PRICE THB,419,
1746,CENTER PRICE THB,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"1,000m.",2001,5000,M,All_colors,,165,,,,header-parsed,CENTER PRICE THB,419,
1747,CENTER PRICE THB,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"1,000m.",200,600,M,PFE/PFD,,110,,,,header-parsed,CENTER PRICE THB,421,
1748,CENTER PRICE THB,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"1,000m.",200,600,M,All_colors,,130,,,,header-parsed,CENTER PRICE THB,421,
1749,CENTER PRICE THB,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"1,000m.",601,2000,M,PFE/PFD,,100,,,,header-parsed,CENTER PRICE THB,422,
1750,CENTER PRICE THB,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"1,000m.",601,2000,M,All_colors,,120,,,,header-parsed,CENTER PRICE THB,422,
1751,CENTER PRICE THB,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"1,000m.",2001,5000,M,PFE/PFD,,95,,,,header-parsed,CENTER PRICE THB,423,
1752,CENTER PRICE THB,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"1,000m.",2001,5000,M,All_colors,,115,,,,header-parsed,CENTER PRICE THB,423,
1753,CENTER PRICE THB,255341,,TRINITY,"82% PA, 18% ELASTANE",165 - 175 cm,160 - 170 cm.,60 - 65 g/m2,"1,000m.",200,600,M,PFE/PFD,,115,,,,header-parsed,CENTER PRICE THB,425,
1754,CENTER PRICE THB,255341,,TRINITY,"82% PA, 18% ELASTANE",165 - 175 cm,160 - 170 cm.,60 - 65 g/m2,"1,000m.",200,600,M,All_colors,,125,,,,header-parsed,CENTER PRICE THB,425,
1755,CENTER PRICE THB,255341,,TRINITY,"82% PA, 18% ELASTANE",165 - 175 cm,160 - 170 cm.,60 - 65 g/m2,"1,000m.",601,2000,M,PFE/PFD,,105,,,,header-parsed,CENTER PRICE THB,426,
1756,CENTER PRICE THB,255341,,TRINITY,"82% PA, 18% ELASTANE",165 - 175 cm,160 - 170 cm.,60 - 65 g/m2,"1,000m.",601,2000,M,All_colors,,115,,,,header-parsed,CENTER PRICE THB,426,
1757,CENTER PRICE THB,255341,,TRINITY,"82% PA, 18% ELASTANE",165 - 175 cm,160 - 170 cm.,60 - 65 g/m2,"1,000m.",2001,5000,M,PFE/PFD,,100,,,,header-parsed,CENTER PRICE THB,427,
1758,CENTER PRICE THB,255341,,TRINITY,"82% PA, 18% ELASTANE",165 - 175 cm,160 - 170 cm.,60 - 65 g/m2,"1,000m.",2001,5000,M,All_colors,,110,,,,header-parsed,CENTER PRICE THB,427,
1759,CENTER PRICE THB,255342,,CATHY,"67% PA, 33% CO",150 - 160 cm.,145 - 155 cm.,102 - 113 g/m2,"1,000m.",200,600,M,PFE/PFD,,120,,,,header-parsed,CENTER PRICE THB,429,
1760,CENTER PRICE THB,255342,,CATHY,"67% PA, 33% CO",150 - 160 cm.,145 - 155 cm.,102 - 113 g/m2,"1,000m.",200,600,M,All_colors,,140,,,,header-parsed,CENTER PRICE THB,429,
1761,CENTER PRICE THB,255342,,CATHY,"67% PA, 33% CO",150 - 160 cm.,145 - 155 cm.,102 - 113 g/m2,"1,000m.",601,2000,M,PFE/PFD,,115,,,,header-parsed,CENTER PRICE THB,430,
1762,CENTER PRICE THB,255342,,CATHY,"67% PA, 33% CO",150 - 160 cm.,145 - 155 cm.,102 - 113 g/m2,"1,000m.",601,2000,M,All_colors,,130,,,,header-parsed,CENTER PRICE THB,430,
1763,CENTER PRICE THB,255342,,CATHY,"67% PA, 33% CO",150 - 160 cm.,145 - 155 cm.,102 - 113 g/m2,"1,000m.",2001,5000,M,PFE/PFD,,100,,,,header-parsed,CENTER PRICE THB,431,
1764,CENTER PRICE THB,255342,,CATHY,"67% PA, 33% CO",150 - 160 cm.,145 - 155 cm.,102 - 113 g/m2,"1,000m.",2001,5000,M,All_colors,,125,,,,header-parsed,CENTER PRICE THB,431,
1765,CENTER PRICE THB,255345,,TAMMY,"70% PA, 30% ELASTANE",170 - 180 cm.,165 - 175 cm.,110 - 120 g/m2,"1,000m.",200,600,M,PFE/PFD,,170,,,,header-parsed,CENTER PRICE THB,433,
1766,CENTER PRICE THB,255345,,TAMMY,"70% PA, 30% ELASTANE",170 - 180 cm.,165 - 175 cm.,110 - 120 g/m2,"1,000m.",200,600,M,All_colors,,195,,,,header-parsed,CENTER PRICE THB,433,
1767,CENTER PRICE THB,255345,,TAMMY,"70% PA, 30% ELASTANE",170 - 180 cm.,165 - 175 cm.,110 - 120 g/m2,"1,000m.",601,2000,M,PFE/PFD,,160,,,,header-parsed,CENTER PRICE THB,434,
1768,CENTER PRICE THB,255345,,TAMMY,"70% PA, 30% ELASTANE",170 - 180 cm.,165 - 175 cm.,110 - 120 g/m2,"1,000m.",601,2000,M,All_colors,,190,,,,header-parsed,CENTER PRICE THB,434,
1769,CENTER PRICE THB,255345,,TAMMY,"70% PA, 30% ELASTANE",170 - 180 cm.,165 - 175 cm.,110 - 120 g/m2,"1,000m.",2001,5000,M,PFE/PFD,,155,,,,header-parsed,CENTER PRICE THB,435,
1770,CENTER PRICE THB,255345,,TAMMY,"70% PA, 30% ELASTANE",170 - 180 cm.,165 - 175 cm.,110 - 120 g/m2,"1,000m.",2001,5000,M,All_colors,,180,,,,header-parsed,CENTER PRICE THB,435,
1771,CENTER PRICE THB,255346,,DULCE,"80% PA, 20% ELASTANE",145 - 155 cm.,140 - 150 cm.,57 - 63 g/m2,"3,000m.",200,600,M,PFE/PFD,,100,,,,header-parsed,CENTER PRICE THB,437,
1772,CENTER PRICE THB,255346,,DULCE,"80% PA, 20% ELASTANE",145 - 155 cm.,140 - 150 cm.,57 - 63 g/m2,"3,000m.",200,600,M,All_colors,,115,,,,header-parsed,CENTER PRICE THB,437,
1773,CENTER PRICE THB,255346,,DULCE,"80% PA, 20% ELASTANE",145 - 155 cm.,140 - 150 cm.,57 - 63 g/m2,"3,000m.",601,2000,M,PFE/PFD,,95,,,,header-parsed,CENTER PRICE THB,438,
1774,CENTER PRICE THB,255346,,DULCE,"80% PA, 20% ELASTANE",145 - 155 cm.,140 - 150 cm.,57 - 63 g/m2,"3,000m.",601,2000,M,All_colors,,100,,,,header-parsed,CENTER PRICE THB,438,
1775,CENTER PRICE THB,255346,,DULCE,"80% PA, 20% ELASTANE",145 - 155 cm.,140 - 150 cm.,57 - 63 g/m2,"3,000m.",2001,5000,M,PFE/PFD,,90,,,,header-parsed,CENTER PRICE THB,439,
1776,CENTER PRICE THB,255346,,DULCE,"80% PA, 20% ELASTANE",145 - 155 cm.,140 - 150 cm.,57 - 63 g/m2,"3,000m.",2001,5000,M,All_colors,,98,,,,header-parsed,CENTER PRICE THB,439,
1777,CENTER PRICE THB,255347,,DAISY,"79% PES, 21% ELASTANE",148 - 158 cm.,143 - 153 cm.,40 - 45 g/m2,"3,000m.",200,600,M,PFE/PFD,,110,,,,header-parsed,CENTER PRICE THB,441,
1778,CENTER PRICE THB,255347,,DAISY,"79% PES, 21% ELASTANE",148 - 158 cm.,143 - 153 cm.,40 - 45 g/m2,"3,000m.",200,600,M,All_colors,,130,,,,header-parsed,CENTER PRICE THB,441,
